query_id,query_text,query_norm,resolved_route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
77f951ab59ee0f81,UCLA,ucla,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,9,medium:1|short_circuit:8,medium:1|short_circuit:8,,exact_lookup,college_student,exact_lookup:9,advisor:2|college_student:4|counselor_teacher:2|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:358|Data - Shivansh.csv:918|Data - Shivansh.csv:960|Data - Shivansh.csv:1211|Data - Shivansh.csv:2305|Data - Shivansh.csv:2465|Data - Shivansh.csv:3483|Data - Shivansh.csv:3830|Data - Shivansh.csv:4341
9dea39c519dbd296,UCLA housing guarantee,ucla housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",short_circuit,0.666667,3,medium:1|short_circuit:2,medium:1|short_circuit:2,,attribute_lookup,parent,admissions_process:1|attribute_lookup:2,parent:3,Data - Shivansh.csv,Data - Shivansh.csv:2181|Data - Shivansh.csv:2252|Data - Shivansh.csv:2473
cf0142c606507ec8,ucla vibe but not so expensive,ucla vibe but not so expensive,complex,manual_override,1.0,Similarity plus affordability recommendation,,0.0,18,complex:15|llm_needed:2|medium:1,complex:15|llm_needed:2|medium:1,,rewrite_needed,parent,rewrite_needed:18,advisor:3|college_student:2|counselor_teacher:3|high_school_student:3|parent:7,Data - Shivansh.csv,Data - Shivansh.csv:12|Data - Shivansh.csv:36|Data - Shivansh.csv:138|Data - Shivansh.csv:149|Data - Shivansh.csv:322|Data - Shivansh.csv:351|Data - Shivansh.csv:416|Data - Shivansh.csv:490|Data - Shivansh.csv:1045|Data - Shivansh.csv:1820|Data - Shivansh.csv:2004|Data - Shivansh.csv:2041|Data - Shivansh.csv:2074|Data - Shivansh.csv:2166|Data - Shivansh.csv:2246|Data - Shivansh.csv:2307|Data - Shivansh.csv:2409|Data - Shivansh.csv:2464
9c1c64f229b65411,universities with strong economics,universities with strong economics,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,complex:1|medium:4,complex:1|medium:4,,filtered_search,parent,filtered_search:5,advisor:1|college_student:1|counselor_teacher:1|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:240|Data - Shivansh.csv:1984|Data - Shivansh.csv:2197|Data - Shivansh.csv:4140|Data - Shivansh.csv:4259
4e2eaca5b9b5c9a8,University of Florida but cheaper,university of florida but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,complex:5|llm_needed:1,complex:5|llm_needed:1,,rewrite_needed,advisor,rewrite_needed:6,advisor:3|college_student:1|counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:122|Data - Shivansh.csv:1675|Data - Shivansh.csv:1910|Data - Shivansh.csv:2646|Data - Shivansh.csv:3147|Data - Shivansh.csv:4307
6d56ddd0819ae9b2,University of Florida housing guarantee,university of florida housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",short_circuit,0.555556,4,complex:1|medium:1|short_circuit:2,complex:1|medium:1|short_circuit:2,short_circuit:1,attribute_lookup,parent,attribute_lookup:2|career_outcomes:1|comparison:1,parent:4,Data - Anika.csv|Data - Shivansh.csv,Data - Anika.csv:23|Data - Shivansh.csv:27|Data - Shivansh.csv:2173|Data - Shivansh.csv:2382
13f7c73ae8019e75,University of Maryland,university of maryland,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,complex:1|short_circuit:5,complex:1|short_circuit:5,,exact_lookup,high_school_student,exact_lookup:6,advisor:1|high_school_student:3|parent:2,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:761|Data - Shivansh.csv:1246|Data - Shivansh.csv:1792|Data - Shivansh.csv:2018|Data - Shivansh.csv:2364|Data Anthony.csv:13
4466b2500cf1e588,University of Michigan admissions profile average sat and gpa,university of michigan admissions profile average sat and gpa,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",short_circuit,0.5,2,complex:1|short_circuit:1,complex:1|short_circuit:1,,attribute_lookup,counselor_teacher,attribute_lookup:1|rewrite_needed:1,counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:1184|Data - Shivansh.csv:2110
e7cd074b2462cb59,University of Michigan application deadlines,university of michigan application deadlines,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,4,llm_needed:1|medium:3,llm_needed:1|medium:3,,admissions_process,college_student,admissions_process:4,advisor:1|college_student:2|counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:2062|Data - Shivansh.csv:2766|Data - Shivansh.csv:3722|Data - Shivansh.csv:3905
364021165819c103,University of Michigan housing guarantee,university of michigan housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",llm_needed,0.5,2,complex:1|llm_needed:1,complex:1|llm_needed:1,,campus_life_fit,parent,campus_life_fit:1|recommendation:1,parent:2,Data - Shivansh.csv,Data - Shivansh.csv:933|Data - Shivansh.csv:1363
100274eab9119919,University of Washington admissions profile average sat and gpa,university of washington admissions profile average sat and gpa,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",complex,0.666667,3,complex:2|medium:1,complex:2|medium:1,,admissions_process,counselor_teacher,admissions_process:1|comparison:1|recommendation:1,counselor_teacher:3,Data - Shivansh.csv,Data - Shivansh.csv:44|Data - Shivansh.csv:1369|Data - Shivansh.csv:1389
a492fcb9f3f5bd63,University of Washington housing guarantee,university of washington housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",complex,0.5,2,complex:1|medium:1,complex:1|medium:1,,multi_constraint,parent,admissions_process:1|multi_constraint:1,parent:2,Data - Shivansh.csv,Data - Shivansh.csv:1117|Data - Shivansh.csv:1193
cb6e8b81ec29b2b8,University of Washington rankings,university of washington rankings,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,counselor_teacher,attribute_lookup:2,advisor:1|counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1284|Data - Shivansh.csv:3437
67c6f10137695270,University of Wisconsin admissions profile average sat and gpa,university of wisconsin admissions profile average sat and gpa,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.5,4,complex:1|medium:2|short_circuit:1,complex:1|medium:2|short_circuit:1,,b2b_partnership,counselor_teacher,attribute_lookup:1|b2b_partnership:1|cost_financial_aid:1|rewrite_needed:1,counselor_teacher:4,Data - Shivansh.csv,Data - Shivansh.csv:923|Data - Shivansh.csv:1148|Data - Shivansh.csv:1327|Data - Shivansh.csv:2067
df77c5138ae76098,USC,usc,short_circuit,manual_override,1.0,Exact school lookup,,0.0,11,llm_needed:1|medium:1|short_circuit:9,llm_needed:1|medium:1|short_circuit:9,,exact_lookup,counselor_teacher,exact_lookup:11,advisor:3|college_student:2|counselor_teacher:3|high_school_student:3,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:287|Data - Shivansh.csv:306|Data - Shivansh.csv:848|Data - Shivansh.csv:2157|Data - Shivansh.csv:2171|Data - Shivansh.csv:2188|Data - Shivansh.csv:2365|Data - Shivansh.csv:3548|Data - Shivansh.csv:3903|Data - Shivansh.csv:4275|Data Anthony.csv:14
24e0422647a0ef5d,USC housing guarantee,usc housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",short_circuit,0.5,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,exact_lookup,parent,cost_financial_aid:1|exact_lookup:1,parent:2,Data - Shivansh.csv,Data - Shivansh.csv:164|Data - Shivansh.csv:1904
d21c3067d975e9e6,USC scholarships,usc scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,llm_needed:1|medium:2,llm_needed:1|medium:2,,cost_financial_aid,counselor_teacher,cost_financial_aid:3,college_student:1|counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:1251|Data - Shivansh.csv:3065|Data - Shivansh.csv:3831
d9fa9841cd19742f,UT Austin tuition,ut austin tuition,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,counselor_teacher,attribute_lookup:2,counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:1653|Data - Shivansh.csv:4242
e63b9641f880cc33,Vanderbilt,vanderbilt,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,9,complex:1|short_circuit:8,complex:1|short_circuit:8,short_circuit:1,exact_lookup,parent,exact_lookup:9,college_student:1|counselor_teacher:2|high_school_student:1|parent:5,Data - Anika.csv|Data - Shivansh.csv,Data - Anika.csv:22|Data - Shivansh.csv:26|Data - Shivansh.csv:134|Data - Shivansh.csv:500|Data - Shivansh.csv:639|Data - Shivansh.csv:882|Data - Shivansh.csv:1258|Data - Shivansh.csv:1609|Data - Shivansh.csv:1773
fd3c21bec1d5ad03,Vanderbilt housing guarantee,vanderbilt housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.666667,3,medium:2|short_circuit:1,medium:2|short_circuit:1,,admissions_process,parent,admissions_process:1|career_outcomes:1|exact_lookup:1,parent:3,Data - Shivansh.csv,Data - Shivansh.csv:222|Data - Shivansh.csv:1026|Data - Shivansh.csv:1136
a0c8e8758fee51c3,Virginia Tech admissions profile average sat and gpa,virginia tech admissions profile average sat and gpa,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,multi_constraint,counselor_teacher,comparison:1|multi_constraint:1,counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:562|Data - Shivansh.csv:1923
aa774a10b6da3309,Virginia Tech financial aid,virginia tech financial aid,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.666667,3,medium:2|short_circuit:1,medium:2|short_circuit:1,,cost_financial_aid,high_school_student,attribute_lookup:1|cost_financial_aid:2,advisor:1|counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:481|Data - Shivansh.csv:3939|Data - Shivansh.csv:4287
2ac9e3a656b7b1c5,Virginia Tech housing guarantee,virginia tech housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.666667,3,llm_needed:1|medium:2,llm_needed:1|medium:2,,campus_life_fit,parent,campus_life_fit:1|career_outcomes:1|cost_financial_aid:1,parent:3,Data - Shivansh.csv,Data - Shivansh.csv:1512|Data - Shivansh.csv:1601|Data - Shivansh.csv:2236
9052f558d7f5cc09,what essays does Cornell require,what essays does cornell require,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,llm_needed:2|medium:1,llm_needed:2|medium:1,,admissions_process,college_student,admissions_process:3,college_student:1|counselor_teacher:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:787|Data - Shivansh.csv:2384|Data - Shivansh.csv:2421
324a1121d2179f32,what is demonstrated interest and does it matter,what is demonstrated interest and does it matter,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",llm_needed,0.5,2,llm_needed:1|medium:1,llm_needed:1|medium:1,,attribute_lookup,highschool_student,advisory:1|attribute_lookup:1,high_school_student:1|highschool_student:1,Data - Edward.csv|Data Anthony.csv,Data - Edward.csv:527|Data Anthony.csv:996
8d6a4f81ab44b504,what schools should i apply to for engineering in Texas good financial aid,what schools should i apply to for engineering in texas good financial aid,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|short_circuit:1,complex:1|short_circuit:1,,recommendation,counselor_teacher,recommendation:2,counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:565|Data - Shivansh.csv:2447
