query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
288ededc40bba974,schools with strong support for students with autism spectrum,schools with strong support for students with autism spectrum,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,counselor,filtered_search:1,counselor:1,Data Anthony.csv,Data Anthony.csv:720
2faf1800963b82a1,schools with strong sustainability initiatives,schools with strong sustainability initiatives,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:463
a83f8601740ef10f,schools with strong theater management programs,schools with strong theater management programs,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,highschool_student,multi_constraint:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:171
fc80b261717d6391,schools with strong ties to the state department or diplomatic careers,schools with strong ties to the state department or diplomatic careers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1212
e76106c2a3076825,schools with strong training in phonics instruction and literacy development,schools with strong training in phonics instruction and literacy development,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,rural_teacher,filtered_search:1,rural_teacher:1,Data Anthony.csv,Data Anthony.csv:848
0104d83642391e5f,schools with strong translation or interpretation programs,schools with strong translation or interpretation programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:132
bca44c8e52dbee5c,schools with strong tribal college partnerships or indigenous studies programs,schools with strong tribal college partnerships or indigenous studies programs,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1201
563c601b23325ec2,schools with strong tutoring centers,schools with strong tutoring centers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,parent,filtered_search:1,parent:1,Data Anthony.csv,Data Anthony.csv:316
5885c50f69b78c46,schools with strong tutoring programs,schools with strong tutoring programs,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,parent,campus_life_fit:1,parent:1,Data - Anika.csv,Data - Anika.csv:449
76c301ffd2d3376d,schools with strong undergrad research in biology,schools with strong undergrad research in biology,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:3
89d91fe2aca00a32,schools with strong undergraduate advising culture,schools with strong undergraduate advising culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,high_school_student,campus_life_fit:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:910
cbe19c2cd7056935,schools with strong undergraduate research culture,schools with strong undergraduate research culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,college_student,campus_life_fit:1,college_student:1,Data - Anika.csv,Data - Anika.csv:620
fd966fdac2962f26,schools with strong undergraduate seminar culture,schools with strong undergraduate seminar culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,college_student,campus_life_fit:1,college_student:1,Data - Anika.csv,Data - Anika.csv:740
7c3d999fb167d2d5,schools with strong undergraduate teaching focus,schools with strong undergraduate teaching focus,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,college_student,campus_life_fit:1,college_student:1,Data - Anika.csv,Data - Anika.csv:680
b3f7d96e057ea5ef,schools with strong urban planning programs at undergrad level,schools with strong urban planning programs at undergrad level,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1435
7b185721a65ddf5f,schools with strong visual arts programs,schools with strong visual arts programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:91
162d88f336b60ed5,schools with strong workforce development ties to regional employers,schools with strong workforce development ties to regional employers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,school_counselor,filtered_search:1,school_counselor:1,Data Anthony.csv,Data Anthony.csv:780
da8d14d14297c5cd,schools with strong writing centers,schools with strong writing centers,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,parent,campus_life_fit:1,parent:1,Data - Anika.csv,Data - Anika.csv:569
146c63efebf87e35,schools with strong writing culture,schools with strong writing culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,college_student,campus_life_fit:1,college_student:1,Data - Anika.csv,Data - Anika.csv:320
1b1dae39a1f3b2d5,schools with structured first year programs,schools with structured first year programs,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,parent,filtered_search:1,parent:1,Data Anthony.csv,Data Anthony.csv:321
97929084d064849c,schools with student entrepreneurship incubators,schools with student entrepreneurship incubators,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:166
b2d7ef1c020810a0,schools with student financial hardship emergency funds,schools with student financial hardship emergency funds,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:252
43e0088390d2d264,schools with student government controlling sustainability budgets,schools with student government controlling sustainability budgets,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,highschool_student,multi_constraint:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:303
7958aac9600cbac5,schools with student government with real budget control,schools with student government with real budget control,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:156
6b2ffdaccf5deb6e,schools with student wellness centers,schools with student wellness centers,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:244
7a278871a5adeeba,schools with student-led coding workshops,schools with student-led coding workshops,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:208
d65c3c7fed71b80b,schools with student-led cultural events,schools with student-led cultural events,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:115
645e7b79294b2bd4,schools with student-led entrepreneurship competitions,schools with student-led entrepreneurship competitions,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:121
d08abf80fb2eb1b3,schools with student-led orientation programs,schools with student-led orientation programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:147
748bc8730f4fadc1,schools with student-led science fairs,schools with student-led science fairs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:214
dad4cb50d22d27ef,schools with student-led sustainability initiatives,schools with student-led sustainability initiatives,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:22
ba704281f2c2b3f5,schools with student-led volunteer trips abroad,schools with student-led volunteer trips abroad,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:142
9b1a629f7f1d3cb3,schools with student-run architecture competitions,schools with student-run architecture competitions,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:276
cb5a2079799bff74,schools with student-run art projects,schools with student-run art projects,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:199
3734be472268605b,schools with student-run businesses or startups,schools with student-run businesses or startups,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:454
7c57ff443c9b1cd5,schools with student-run campus tours,schools with student-run campus tours,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:237
ff433bce4372f5f5,schools with student-run coding competitions,schools with student-run coding competitions,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:232
c291ba265465e41d,schools with student-run coffee shops,schools with student-run coffee shops,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:382
71e1c61c62a811d3,schools with student-run community health fairs,schools with student-run community health fairs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:207
c55dec621c7dc461,schools with student-run community newsletters,schools with student-run community newsletters,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:330
a0971e995b95f5ab,schools with student-run consulting groups,schools with student-run consulting groups,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:66
743eb6006e23e2d2,schools with student-run data analytics competitions,schools with student-run data analytics competitions,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:249
87c31018931938ce,schools with student-run debate societies,schools with student-run debate societies,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:145
140da3c70fabe7b8,schools with student-run diversity awards programs,schools with student-run diversity awards programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:318
11133189c94e18d4,schools with student-run diversity hiring initiatives,schools with student-run diversity hiring initiatives,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:267
f5235b2bcfff1b1b,schools with student-run environmental workshops,schools with student-run environmental workshops,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:238
4ddc01dac777608b,schools with student-run farms,schools with student-run farms,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:181
eb6da3c4f70e3e02,schools with student-run fashion shows,schools with student-run fashion shows,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:171
a6740117d4f0580a,schools with student-run film production clubs,schools with student-run film production clubs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:193
a738ae287569ec52,schools with student-run financial advising services,schools with student-run financial advising services,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:204
aff294c374dacda1,schools with student-run hackathons,schools with student-run hackathons,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:118
44b76e26a3573f51,schools with student-run improv or comedy groups,schools with student-run improv or comedy groups,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:73
ba66ff52c337e10b,schools with student-run improv or comedy troupes,schools with student-run improv or comedy troupes,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:169
1362795701f4984e,schools with student-run music ensembles,schools with student-run music ensembles,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:241
e13767eac8a522c7,schools with student-run music events,schools with student-run music events,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:217
429ac00cf67526c8,schools with student-run newspapers,schools with student-run newspapers,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,short_circuit:2,short_circuit:2,,attribute_lookup,highschool_student,attribute_lookup:2,highschool_student:2,Data - Ridhi.csv,Data - Ridhi.csv:52|Data - Ridhi.csv:163
aeee7265a4e1b24c,schools with student-run newspapers or media outlets,schools with student-run newspapers or media outlets,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:392
908e081e9c45a0b9,schools with student-run radio stations,schools with student-run radio stations,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:97
a0c546ca75a4e47a,schools with student-run sustainability newsletters,schools with student-run sustainability newsletters,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:273
3d7a6932e55d2a5f,schools with student-run tutoring businesses,schools with student-run tutoring businesses,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:297
0a62066b05cf45ae,schools with student-run tutoring in STEM,schools with student-run tutoring in stem,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Ridhi.csv,Data - Ridhi.csv:178
89c5ceafb01e3645,schools with student-run Wikipedia editing clubs,schools with student-run wikipedia editing clubs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:324
94ff855e0c347bc5,schools with study rooms available 24/7,schools with study rooms available 24/7,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:117
efc46be17ee9c890,schools with suite-style dorm rooms,schools with suite-style dorm rooms,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:423
6bfbf933458928df,schools with supportive academic environment,schools with supportive academic environment,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,high_school_student,campus_life_fit:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:730
523de25ecc8d66f7,schools with the best scholarship programs specifically for transfer students,schools with the best scholarship programs specifically for transfer students,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,community_college_advisor,filtered_search:1,community_college_advisor:1,Data Anthony.csv,Data Anthony.csv:857
b4fa0b6cd4fb001b,schools with the strongest global alumni networks outside the US,schools with the strongest global alumni networks outside the us,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,independent_counselor,filtered_search:1,independent_counselor:1,Data Anthony.csv,Data Anthony.csv:1343
2426602299ccda6c,schools with top-ranked nursing programs,schools with top-ranked nursing programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,highschool_student,attribute_lookup:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:334
4860703b263d9f2e,schools with transfer orientation programs,schools with transfer orientation programs,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Edward.csv,Data - Edward.csv:873
2cd0d0748892de12,schools with transfer student scholarships,schools with transfer student scholarships,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Edward.csv,Data - Edward.csv:867
cb6817751d461a29,schools with transparent grading policies,schools with transparent grading policies,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,parent,filtered_search:1,parent:1,Data Anthony.csv,Data Anthony.csv:557
3240d470aadbbaf8,schools with treehouses on campus,schools with treehouses on campus,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:159
3b57979f67d4a873,schools with tutoring centers for STEM students,schools with tutoring centers for stem students,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Edward.csv,Data - Edward.csv:886
f7fb2ffcd6f7834f,schools with vegan dorms,schools with vegan dorms,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:137
6075634915b3b5e1,schools with vending machines for ramen,schools with vending machines for ramen,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:187
a896dcf26b9a34f4,schools with veteran student services,schools with veteran student services,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Edward.csv,Data - Edward.csv:888
6d88aafbc4a68fb3,schools with vibrant campus festival traditions,schools with vibrant campus festival traditions,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,filtered_search,highschool_student,filtered_search:1,highschool_student:1,Data - Edward.csv,Data - Edward.csv:108
75e728de6a28734f,schools with volunteer ice cream days,schools with volunteer ice cream days,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:203
340e819950017994,schools with zero homework classes,schools with zero homework classes,medium,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,medium:1,medium:1,,filter_search,high_school_student,filter_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:157
3344a3d7a8597984,schools wtih strong cs and good disability services,schools wtih strong cs and good disability services,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:285
5574f20dbe3f837e,schools wtih strong cs but also chill gen eds,schools wtih strong cs but also chill gen eds,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:273
c5028626a4407ab8,schools wtih strong cs but good study abroad pipelines,schools wtih strong cs but good study abroad pipelines,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:297
d7b326044161a4b4,scripps college,scripps college,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,exact_lookup,high_school_student,exact_lookup:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:902
3c3fc7a3339034c3,search behavior by academic interest,search behavior by academic interest,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:837
8d275c4313b198d7,search demand by academic field,search demand by academic field,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:597
4e5a6151175b6ffb,search demand by geographic segment,search demand by geographic segment,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:897
b4e4918aee00f856,search demand by program area,search demand by program area,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:717
7230cd8da1201df7,search demand forecasting,search demand forecasting,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:537
2d4e2bce093997d3,search impression analytics,search impression analytics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:357
3a85551fd2aa06bb,search interest by major analytics,search interest by major analytics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:957
464d4b9eab498b77,search interest by region analysis,search interest by region analysis,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:777
a8c0736a6d72c18d,search performance by geography,search performance by geography,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:477
a28ae742e1eb2341,search ranking diagnostics,search ranking diagnostics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:417
0893b80cd2381062,search traffic by region reports,search traffic by region reports,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:657
d6303c5eddf4e315,selective colleges with holistic admissions,selective colleges with holistic admissions,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,counselor_teacher,multi_constraint:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:35
f6355192c12793bd,selective lac vs flagship public,selective lac vs flagship public,complex,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,complex:1,complex:1,,guidance,counselor_teacher,guidance:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:516
