Query,Persona,Intent,Complexity,Entities,Route,Notes
how to advise students through a change in institutional requirements,advisor,advisory,medium,"institutional requirements change, advisor",academic_advising,policy changes
how to help students build resilience and self-advocacy skills,advisor,advisory,complex,"resilience, self-advocacy, advisor",academic_advising,student development
how to address microaggressions in advising interactions,advisor,advisory,complex,"microaggressions, advising, address",academic_advising,DEI in advising
how to help a student understand whether they are in the right major,advisor,advisory,medium,"right major, determination, advisor",academic_advising,major advising
how to advise a student who wants to take time off for mental health reasons,advisor,advisory,complex,"time off, mental health, advisor",academic_advising,wellbeing
how to advise a student who is pursuing a major their parents disapprove of,advisor,advisory,medium,"parents disapprove, major, advisor",academic_advising,family dynamics
how to advise a student about when to withdraw vs take a W vs drop,advisor,advisory,medium,"withdraw, W grade, drop, advisor",academic_advising,academic policy
how to counsel a student who missed a major application or enrollment deadline,advisor,advisory,medium,"missed deadline, enrollment, advisor",academic_advising,academic crisis
how to advise students on petitioning for exceptions to degree requirements,advisor,advisory,medium,"petition, degree requirements, advisor",academic_advising,academic policy
how to help a student decide whether to repeat a failed course,advisor,advisory,medium,"repeat, failed course, advisor",academic_advising,academic recovery
what is a university academic appeals process and how do advisors support it,advisor,factual,medium,"academic appeals, process, advisor",academic_advising,academic policy
how to advise students who are working full time while enrolled,advisor,advisory,complex,"full-time work, enrolled, advisor",academic_advising,nontraditional students
how to advise students who are pursuing competitive fellowships like Fulbright,advisor,advisory,complex,"fellowship, Fulbright, competitive, advisor",academic_advising,scholarships
how to help students prepare a competitive scholarship application,advisor,advisory,complex,"scholarship application, competitive, advisor",academic_advising,scholarships
what is a holds advisor and what kinds of holds affect students most,advisor,factual,medium,"holds advisor, types of holds, advisor",academic_advising,admin
how to advise students who are close to graduation but still have major deficiencies,advisor,advisory,complex,"near graduation, deficiencies, advisor",academic_advising,graduation planning
what are strategies for advising students who miss appointments repeatedly,advisor,advisory,medium,"missed appointments, strategies, advisor",academic_advising,advising practice
how to advise a student who is interested in a combined degree program,advisor,advisory,medium,"combined degree, advisor",academic_advising,degree programs
how to help undecided students explore potential majors through coursework,advisor,advisory,medium,"undecided, major exploration, coursework, advisor",academic_advising,major advising
what is a satisfactory academic progress appeal and how do advisors help,advisor,advisory,medium,"SAP appeal, advisor, how to help",academic_advising,financial aid
how to advise students about the implications of grade forgiveness policies,advisor,advisory,medium,"grade forgiveness, policy, advisor",academic_advising,academic policy
how to facilitate a career exploration conversation with a sophomore,advisor,advisory,medium,"career exploration, sophomore, advisor",academic_advising,career advising
how to help students articulate what they learned in their major to employers,advisor,advisory,medium,"major skills, articulate, employers, advisor",academic_advising,career advising
how to advise students about dual enrollment or concurrent credit from high school,advisor,advisory,medium,"dual enrollment, concurrent credit, advisor",academic_advising,credit transfer
what is a transfer credit evaluation and how does it work,advisor,factual,medium,"transfer credit evaluation, definition",academic_advising,credit transfer
how to advise a student who wants to count non-traditional work as academic credit,advisor,advisory,medium,"non-traditional work, credit, advisor",academic_advising,credit options
how to create a welcome email or outreach system for new advisees,advisor,advisory,medium,"welcome email, outreach, new advisees",academic_advising,advising practice
how to advise students on course selection when multiple paths lead to the same outcome,advisor,advisory,medium,"course selection, multiple paths, advisor",academic_advising,degree planning
how to advise students about taking overloads and petitioning for extra credits,advisor,advisory,medium,"overload, extra credits, petition, advisor",academic_advising,academic policy
how to support a student on an academic dismissal appeal,advisor,advisory,complex,"dismissal appeal, support, advisor",academic_advising,academic crisis
how to advise students who want to take all of their gen eds out of the way immediately,advisor,advisory,medium,"gen eds, front-load, advisor",academic_advising,degree planning
what is a four year graduation plan template and how do advisors use it,advisor,advisory,medium,"four-year plan, template, advisor",academic_advising,degree planning
how to advise students who have completed prerequisites out of order,advisor,advisory,medium,"prerequisites, out of order, advisor",academic_advising,degree planning
how to help students who struggle with time management and executive function,advisor,advisory,complex,"time management, executive function, advisor",academic_advising,academic support
what is a degree audit tool and how do advisors use it,advisor,factual,medium,"degree audit, tool, advisor",academic_advising,advising tools
how do advisors support students during major university disruptions like a pandemic or strike,advisor,advisory,complex,"disruptions, pandemic, advisor support",academic_advising,crisis advising
how to advise students who are deciding between two very different career paths,advisor,advisory,complex,"two career paths, decision, advisor",academic_advising,career advising
how to advise a student who feels pressure from family to enter a specific profession,advisor,advisory,complex,"family pressure, profession, advisor",academic_advising,family dynamics
how to advise students from competitive high schools who are struggling for the first time,advisor,advisory,medium,"competitive high school, first struggle, advisor",academic_advising,academic transition
what is the best way to follow up with students after an advising appointment,advisor,advisory,medium,"follow up, advising appointment, advisor",academic_advising,advising practice
how to advise students about the difference between internship and experiential learning credit,advisor,advisory,medium,"internship credit, experiential learning credit, advisor",academic_advising,career advising
how to prepare a student for a meeting with their academic department chair,advisor,advisory,medium,"department chair meeting, preparation, advisor",academic_advising,student support
how to connect advising to institutional data on student success outcomes,advisor,advisory,complex,"institutional data, student success, advisor",academic_advising,assessment
how to structure a first semester advising appointment for a new freshman,advisor,advisory,medium,"first semester, freshman, advising structure",academic_advising,advising practice
how to advise a student who is interested in going straight from undergrad to a PhD program,advisor,advisory,complex,"undergrad to PhD, direct path, advisor",academic_advising,grad school prep
how to support a student who is questioning their identity or values in relation to their major,advisor,advisory,complex,"identity, values, major, advisor",academic_advising,student development
how to advise students about the importance of maintaining academic standing for scholarships,advisor,advisory,medium,"academic standing, scholarships, advisor",academic_advising,financial aid
how to help students understand the real cost of staying in the wrong major too long,advisor,advisory,medium,"wrong major, cost, time, advisor",academic_advising,degree planning
how to respond when a student discloses a personal trauma during an advising session,advisor,advisory,complex,"trauma disclosure, advising session, advisor",academic_advising,crisis support
how to run a career readiness workshop for sophomores and juniors,advisor,advisory,medium,"career readiness, workshop, sophomores, juniors",academic_advising,career advising
how to advise students who are overwhelmed by the number of elective options,advisor,advisory,medium,"elective options, overwhelmed, advisor",academic_advising,degree planning
what is experiential learning and how do advisors integrate it into degree plans,advisor,advisory,medium,"experiential learning, degree plans, advisor",academic_advising,career advising
how to advise students considering online or hybrid degree programs,advisor,advisory,medium,"online, hybrid, degree programs, advisor",academic_advising,academic options
how to track trends in student concerns to share with department or college leadership,advisor,advisory,medium,"trends, student concerns, leadership, advisor",academic_advising,assessment
how to help a student who regrets their major choice in the second half of college,advisor,advisory,complex,"regret, major, second half, advisor",academic_advising,major change
how to advise students who are taking on too much in a single semester,advisor,advisory,medium,"overloaded, semester, advisor",academic_advising,academic support
how to advise a student about the benefits of studying abroad and integrating it into their plan,advisor,advisory,medium,"study abroad, benefits, plan, advisor",academic_advising,study abroad
what is academic dismissal and how do advisors help students avoid it,advisor,factual,medium,"academic dismissal, avoid, advisor",academic_advising,academic crisis
how to advise students on whether a gap semester is a good option before graduation,advisor,advisory,medium,"gap semester, before graduation, advisor",academic_advising,life planning
how to advise students who are pursuing two professional paths simultaneously,advisor,advisory,complex,"two paths, simultaneous, advisor",academic_advising,degree planning
how to support students who have experienced a traumatic event affecting their academics,advisor,advisory,complex,"trauma, academics, support, advisor",academic_advising,crisis support
how to advise students who have declared the wrong major due to misunderstanding requirements,advisor,advisory,medium,"wrong major, misunderstanding, advisor",academic_advising,major change
how to help a student who refuses to see a therapist but is clearly struggling,advisor,advisory,complex,"refusing therapy, struggling, advisor",academic_advising,mental health
how to handle confidentiality when a student shares concerning behavior about themselves,advisor,advisory,complex,"confidentiality, concerning behavior, advisor",academic_advising,advising ethics
how to advise a student about the difference between academic withdrawal and medical withdrawal,advisor,factual,medium,"academic withdrawal, medical withdrawal, difference, advisor",academic_advising,academic policy
how to advise a student seeking reinstatement after academic dismissal,advisor,advisory,complex,"reinstatement, dismissal, advisor",academic_advising,academic recovery
what is a success plan and how do advisors create one with students on probation,advisor,advisory,medium,"success plan, probation, advisor",academic_advising,academic support
how to advise undeclared students who are in their third year without a major,advisor,advisory,complex,"undeclared, third year, advisor",academic_advising,major advising
how to advise a student who wants to take a double load to make up for lost time,advisor,advisory,medium,"double load, catch up, advisor",academic_advising,academic policy
how to counsel a student whose poor choices last semester have affected their scholarship,advisor,advisory,medium,"scholarship, poor choices, advisor",academic_advising,financial aid
how to help a student navigate applying for a readmission after taking a leave,advisor,advisory,medium,"readmission, leave, advisor",academic_advising,re-enrollment
how to advise students about the transcript implications of retaking a course,advisor,advisory,medium,"transcript, retake, implications, advisor",academic_advising,academic policy
how to identify which students in your cohort are at highest risk of not graduating,advisor,advisory,complex,"at-risk, graduation, cohort, advisor",academic_advising,retention
how to advise a student who is interested in taking free online courses to supplement their degree,advisor,advisory,medium,"free online courses, supplement, advisor",academic_advising,academic options
how to advise a student considering withdrawing from a competitive program but not the school,advisor,advisory,complex,"withdraw from program, stay in school, advisor",academic_advising,major change
how to help a student who is embarrassed or ashamed about their GPA talk to potential employers,advisor,advisory,medium,"low GPA, employers, communication, advisor",academic_advising,career advising
how to advise a student who has been academically dishonest about their path forward,advisor,advisory,complex,"academic dishonesty, path forward, advisor",academic_advising,academic integrity
how to work with a student who has a disability accommodation that affects scheduling options,advisor,advisory,medium,"disability accommodation, scheduling, advisor",academic_advising,disability support
what is a learning community and how do advisors encourage participation,advisor,factual,medium,"learning community, definition, advisor",academic_advising,student engagement
how to advise students who are struggling to transition from high school to college expectations,advisor,advisory,medium,"high school to college, transition, advisor",academic_advising,academic transition
how to advise students who feel their professors are unfair or inaccessible,advisor,advisory,medium,"unfair professors, inaccessible, advisor",academic_advising,academic support
how to advise a student deciding between staying at their college or transferring to a new one,advisor,advisory,complex,"stay vs transfer, decision, advisor",academic_advising,transfer decision
how to help students understand how their extracurriculars connect to career readiness,advisor,advisory,medium,"extracurriculars, career readiness, advisor",academic_advising,career advising
what is a learning outcomes assessment for advising programs and how is it conducted,advisor,advisory,medium,"learning outcomes assessment, advising, how to",academic_advising,assessment
how to advise a student about taking a credit bearing service learning course,advisor,advisory,medium,"service learning, credit, advisor",academic_advising,academic options
how to help students understand what a major GPA is vs cumulative GPA,advisor,factual,medium,"major GPA, cumulative GPA, difference, advisor",academic_advising,academic policy
how to advise students who want to take a semester in Washington DC or in a state capital,advisor,advisory,medium,"DC semester, state capital, advisor",academic_advising,experiential learning
how to advise students about campus research programs like NSF REU,advisor,advisory,medium,"NSF REU, research programs, advisor",academic_advising,research access
how to advise a student who is thinking about getting a second undergraduate degree,advisor,advisory,medium,"second undergraduate degree, advisor",academic_advising,degree programs
what is a joint degree or 3+2 program and how do advisors help students evaluate them,advisor,factual,medium,"joint degree, 3+2 program, advisor",academic_advising,degree programs
how to advise students about combined or accelerated BA to MA programs,advisor,advisory,medium,"BA to MA, accelerated, advisor",academic_advising,degree programs
how to advise a student who finds they are more interested in a field outside their major,advisor,advisory,medium,"interest outside major, advisor",academic_advising,major change
how to advise students on what to say in a bad semester explanation letter,advisor,advisory,medium,"bad semester letter, advisor",academic_advising,application prep
how to help students evaluate if a professional certification makes sense alongside their degree,advisor,advisory,medium,"professional certification, alongside degree, advisor",academic_advising,career planning
how to advise a student who is interested in entrepreneurship but enrolled in a traditional major,advisor,advisory,medium,"entrepreneurship, traditional major, advisor",academic_advising,entrepreneurship
how to create an advising roadmap for students in highly structured or lockstep programs,advisor,advisory,medium,"advising roadmap, lockstep programs, advisor",academic_advising,degree planning
how to advise students who want to use elective credits in creative ways outside their major,advisor,advisory,medium,"elective credits, creative use, advisor",academic_advising,degree planning
how to advise students who are struggling in online classes and falling behind,advisor,advisory,medium,"online classes, falling behind, advisor",academic_advising,academic support
how to help students communicate with financial aid about appeal or special circumstances,advisor,advisory,medium,"financial aid, appeal, advisor",academic_advising,financial aid
how to help advisees build a relationship with at least one faculty mentor,advisor,advisory,medium,"faculty mentor, relationship, advisor",academic_advising,mentorship
how to advise a student who is overwhelmed by debt and considering dropping out,advisor,advisory,complex,"debt, drop out, advisor",academic_advising,financial crisis
how to build advising intake forms that surface student needs before the first meeting,advisor,advisory,medium,"intake forms, student needs, advisor",academic_advising,advising practice
how to advise students about taking a course overload and whether it is worth it,advisor,advisory,medium,"course overload, worth it, advisor",academic_advising,academic policy
how to facilitate a major exploration group advising session for undeclared freshmen,advisor,advisory,medium,"major exploration, group session, undeclared, advisor",academic_advising,major advising
how to advise students about what grades mean for different post-graduate paths,advisor,advisory,medium,"grades, post-graduate paths, advisor",academic_advising,career advising
how to respond when a student asks you to just tell them what to major in,advisor,advisory,medium,"tell me what to major, advisor response",academic_advising,advising skills
how to advise students from competitive high schools who feel entitled to certain grades,advisor,advisory,medium,"entitled, grades, competitive, advisor",academic_advising,academic transition
how to build a resource library for advisors that includes major and career information,advisor,advisory,medium,"resource library, major, career, advisor",academic_advising,advising tools
how to advise a student who has interests in art and finance and can't reconcile them,advisor,advisory,medium,"art and finance, reconcile, advisor",academic_advising,major advising
what are the most common challenges new academic advisors face and how to overcome them,advisor,advisory,medium,"new advisors, challenges, overcome",academic_advising,professional development
how to ensure advising practices are culturally responsive for diverse student populations,advisor,advisory,complex,"culturally responsive, diverse, advising",academic_advising,cultural competency
how to advise a student who is interested in graduate school but has a weak application profile,advisor,advisory,complex,"graduate school, weak profile, advisor",academic_advising,grad school prep
how to balance empathy and directness when advising a student about poor choices,advisor,advisory,medium,"empathy, directness, poor choices, advisor",academic_advising,advising skills
how to update our school profile data on your platform,college_b2b,support_request,medium,"school profile, update, platform, college partner",platform_support,data management
what data fields can colleges customize in their institutional profile,college_b2b,factual,medium,"data fields, customize, profile, college partner",platform_support,platform features
how does your platform verify institutional data accuracy,college_b2b,factual,medium,"data accuracy, verify, platform",platform_support,data integrity
can colleges add custom tags or attributes to their profile,college_b2b,factual,medium,"custom tags, profile, college partner",platform_support,platform features
what is the process for submitting program updates to your database,college_b2b,advisory,medium,"program updates, database, college partner",platform_support,data management
how often is college profile data refreshed on your platform,college_b2b,factual,medium,"data refresh, frequency, platform",platform_support,data management
can we integrate your platform with our CRM system,college_b2b,technical,complex,"CRM integration, platform, college partner",platform_support,integration
what API endpoints are available for college partners to pull student lead data,college_b2b,technical,complex,"API, endpoints, student leads, college partner",platform_support,API access
how does your platform handle FERPA compliance for student data,college_b2b,factual,complex,"FERPA, compliance, student data, platform",platform_support,compliance
what analytics does your platform offer to colleges about student interest,college_b2b,factual,medium,"analytics, student interest, college partner",platform_support,analytics
can we see which students are saving or shortlisting our school,college_b2b,factual,medium,"students saving, shortlisting, platform",platform_support,lead tracking
how can we export student interest data from your platform,college_b2b,technical,medium,"export, student interest data, platform",platform_support,data export
what file formats does your platform support for data import,college_b2b,technical,medium,"file formats, data import, platform",platform_support,data management
how do we add new academic programs to our profile,college_b2b,advisory,medium,"add programs, profile, college partner",platform_support,data management
can we flag outdated information in our college listing for review,college_b2b,advisory,short_circuit,"flag, outdated information, college listing",platform_support,data management
how can our admissions team use your platform to connect with prospective students,college_b2b,advisory,medium,"admissions team, connect, prospective students, platform",platform_support,recruitment tools
what tools does your platform offer for targeted student outreach,college_b2b,factual,medium,"targeted outreach, tools, platform",platform_support,recruitment tools
how do colleges reach students who match their specific academic profile,college_b2b,advisory,complex,"reach students, academic profile match, platform",platform_support,recruitment tools
what is the average conversion rate from platform inquiry to application on your system,college_b2b,factual,medium,"conversion rate, inquiry to application, platform",platform_support,analytics
how can we use your platform to attract more first generation students,college_b2b,advisory,complex,"first-generation, attract, platform",platform_support,recruitment strategy
what is the best way to improve our school's visibility on your platform,college_b2b,advisory,medium,"visibility, improve, platform",platform_support,platform visibility
how can we use your platform to reach students interested in specific majors,college_b2b,advisory,medium,"specific majors, reach students, platform",platform_support,recruitment tools
does your platform support virtual event hosting for admissions webinars,college_b2b,factual,medium,"virtual events, webinars, platform",platform_support,platform features
how do we create a compelling institutional profile that converts student views to inquiries,college_b2b,advisory,complex,"institutional profile, convert, inquiries, platform",platform_support,profile optimization
can our admissions counselors directly message students through your platform,college_b2b,factual,medium,"direct message, admissions, platform",platform_support,platform features
how to use your platform to improve yield among admitted students,college_b2b,advisory,complex,"yield, admitted students, platform",platform_support,yield strategy
what student demographics does your platform reach most effectively,college_b2b,factual,medium,"demographics, reach, platform",platform_support,platform reach
how does your platform help colleges reach underrepresented student populations,college_b2b,advisory,complex,"underrepresented, reach, platform",platform_support,diversity recruitment
what is the best practice for responding to student inquiries through your system,college_b2b,advisory,medium,"responding, student inquiries, best practice, platform",platform_support,recruitment tools
can we set up automated responses to student inquiries through your platform,college_b2b,factual,medium,"automated responses, inquiries, platform",platform_support,platform features
what are the pricing tiers for institutional access to your platform,college_b2b,pricing,medium,"pricing tiers, institutional access, platform",platform_pricing,pricing
what is included in the enterprise college partner plan,college_b2b,factual,medium,"enterprise plan, included, platform",platform_pricing,pricing
is there a discounted rate for smaller or community colleges,college_b2b,pricing,medium,"discounted rate, community colleges, platform",platform_pricing,pricing
what is the contract length for college partnerships,college_b2b,factual,medium,"contract length, partnership, platform",platform_pricing,partnership terms
does your platform offer a free trial for colleges,college_b2b,factual,medium,"free trial, college, platform",platform_pricing,pricing
how do we request a demo for our admissions leadership team,college_b2b,support_request,short_circuit,"demo, admissions leadership, platform",platform_pricing,demo request
what reporting do we get as part of the institutional partnership,college_b2b,factual,medium,"reporting, institutional partnership, platform",platform_pricing,analytics
how many admissions team members can have platform access under one license,college_b2b,factual,medium,"access, team members, license, platform",platform_pricing,pricing
what is included in onboarding support for new college partners,college_b2b,factual,medium,"onboarding, new partners, included, platform",platform_pricing,onboarding
does pricing change based on the size of our institution,college_b2b,pricing,medium,"pricing, institution size, platform",platform_pricing,pricing
what ROI metrics do colleges typically see from using your platform,college_b2b,factual,complex,"ROI, metrics, colleges, platform",platform_pricing,ROI
how are your college partnership packages structured,college_b2b,factual,medium,"partnership packages, structure, platform",platform_pricing,pricing
what is the renewal process for annual platform subscriptions,college_b2b,factual,medium,"renewal, annual subscription, platform",platform_pricing,partnership terms
are there add-on features available for colleges with specific recruitment needs,college_b2b,factual,medium,"add-on features, recruitment, platform",platform_pricing,platform features
can we white label any aspect of your platform for our brand,college_b2b,factual,complex,"white label, branding, platform",platform_pricing,platform features
how does your platform recommend colleges to students and how does our school rank,college_b2b,advisory,complex,"recommendations, ranking, platform",platform_support,algorithm
what signals does your platform use to match students to schools,college_b2b,factual,complex,"signals, match, students, platform",platform_support,algorithm
how can we improve our match score or ranking in student recommendations,college_b2b,advisory,complex,"match score, ranking, improve, platform",platform_support,platform visibility
does your platform offer comparative benchmarking against peer institutions,college_b2b,factual,medium,"benchmarking, peer institutions, platform",platform_support,analytics
can we see search query data that leads students to our school profile,college_b2b,factual,medium,"search queries, data, school profile, platform",platform_support,analytics
how does your platform handle schools with multiple campuses,college_b2b,factual,medium,"multiple campuses, platform",platform_support,platform features
can we upload virtual tour videos or multimedia content to our profile,college_b2b,factual,medium,"virtual tour, multimedia, upload, platform",platform_support,profile features
how do students interact with our school profile on mobile vs desktop,college_b2b,factual,medium,"mobile vs desktop, interaction, platform",platform_support,platform UX
what is the typical student journey from first visit to inquiry on your platform,college_b2b,factual,complex,"student journey, first visit to inquiry, platform",platform_support,platform analytics
how do we track which platform touchpoints lead to applications,college_b2b,technical,complex,"touchpoints, applications, tracking, platform",platform_support,analytics
can we A/B test different messaging on our college profile,college_b2b,factual,complex,"A/B test, messaging, profile, platform",platform_support,profile optimization
how does your platform display financial aid and scholarship information,college_b2b,factual,medium,"financial aid, scholarship, display, platform",platform_support,profile features
can we highlight specific programs or unique features in our school listing,college_b2b,advisory,medium,"highlight programs, unique features, platform",platform_support,profile features
how do reviews or ratings work for colleges on your platform,college_b2b,factual,medium,"reviews, ratings, college, platform",platform_support,platform features
can we respond to student reviews or questions on our profile,college_b2b,factual,medium,"respond, reviews, questions, profile, platform",platform_support,platform features
how do we showcase alumni outcomes and career data on our profile,college_b2b,advisory,medium,"alumni outcomes, career data, profile, platform",platform_support,profile features
what student intent signals can we access to prioritize outreach,college_b2b,factual,complex,"intent signals, prioritize outreach, platform",platform_support,lead tracking
how does your platform support community college and transfer student pathways,college_b2b,factual,medium,"community college, transfer pathways, platform",platform_support,platform features
does your platform support graduate program recruitment in addition to undergrad,college_b2b,factual,medium,"graduate programs, recruitment, platform",platform_support,platform scope
how do we use your platform to build a stronger pipeline of international students,college_b2b,advisory,complex,"international students, pipeline, platform",platform_support,recruitment strategy
what training resources are available for our admissions team on your platform,college_b2b,factual,medium,"training resources, admissions team, platform",platform_support,onboarding
who is our dedicated account manager and how do we contact them,college_b2b,support_request,short_circuit,"account manager, contact, platform",platform_support,account support
what is the SLA for platform support requests from college partners,college_b2b,factual,medium,"SLA, support requests, platform",platform_support,support terms
how do we report a bug or data error in our school profile,college_b2b,support_request,short_circuit,"bug report, data error, platform",platform_support,platform support
is there a college partner community or forum to share best practices,college_b2b,factual,medium,"partner community, forum, best practices, platform",platform_support,partner community
how often do college partner webinars or training sessions happen,college_b2b,factual,medium,"webinars, training sessions, frequency, platform",platform_support,onboarding
can our team get platform certification or training credentials,college_b2b,factual,medium,"certification, training credentials, platform",platform_support,training
what does the implementation timeline look like for a new college partner,college_b2b,factual,medium,"implementation timeline, new partner, platform",platform_support,onboarding
does your platform provide recommendations on how to improve our recruitment strategy,college_b2b,advisory,medium,"recruitment strategy, recommendations, platform",platform_support,recruitment consulting
how do we escalate a data accuracy issue that needs urgent correction,college_b2b,support_request,short_circuit,"escalate, data accuracy, urgent, platform",platform_support,data support
what are the platform uptime guarantees and maintenance windows,college_b2b,factual,medium,"uptime, maintenance windows, platform",platform_support,platform reliability
how is student data shared with college partners and under what terms,college_b2b,factual,complex,"student data sharing, terms, platform",platform_support,data privacy
what security certifications does your platform hold for data protection,college_b2b,factual,medium,"security certifications, data protection, platform",platform_support,compliance
can we get a detailed breakdown of how students find and interact with our profile,college_b2b,factual,complex,"student interactions, breakdown, platform",platform_support,analytics
how do we access reports on our institution's performance on your platform quarter over quarter,college_b2b,factual,medium,"performance reports, quarterly, platform",platform_support,analytics
how do we set up email notifications for new student inquiries,college_b2b,technical,medium,"email notifications, student inquiries, platform",platform_support,platform features
can we customize what information is required when a student contacts us,college_b2b,factual,medium,"customize, required information, student contact, platform",platform_support,platform features
what does the college partner dashboard look like and what metrics does it show,college_b2b,factual,medium,"dashboard, metrics, college partner, platform",platform_support,platform features
does your platform integrate with Slate or Salesforce for admissions CRM,college_b2b,technical,complex,"Slate, Salesforce, CRM integration, platform",platform_support,integration
how do we request a platform roadmap update for features our institution needs,college_b2b,support_request,medium,"roadmap, feature request, platform",platform_support,product feedback
how do we compare our platform performance against similar schools,college_b2b,advisory,medium,"performance comparison, similar schools, platform",platform_support,analytics
can we run sponsored listings or paid placements to boost our visibility,college_b2b,factual,medium,"sponsored listings, paid placements, platform",platform_pricing,platform features
how do we use your platform to follow up with students who showed interest but didn't inquire,college_b2b,advisory,complex,"follow up, interested students, platform",platform_support,recruitment tools
what is the difference between a student inquiry and a registered lead on your platform,college_b2b,factual,medium,"inquiry vs lead, definition, platform",platform_support,lead tracking
how do we track which of our recruiters is generating the most leads through your platform,college_b2b,factual,medium,"recruiter performance, leads, platform",platform_support,analytics
can we segment student leads on your platform by geography or demographic,college_b2b,factual,medium,"segment, leads, geography, demographic, platform",platform_support,lead tracking
how to use your platform data to inform our recruitment travel plans,college_b2b,advisory,medium,"platform data, recruitment travel, plan",platform_support,recruitment strategy
how does your platform handle opt-outs and student data privacy preferences,college_b2b,factual,medium,"opt-outs, data privacy, student, platform",platform_support,compliance
can we see which of our programs are most searched or viewed by students,college_b2b,factual,medium,"program searches, views, platform",platform_support,analytics
how do we update contact information for our admissions team on the platform,college_b2b,support_request,short_circuit,"contact information, update, admissions, platform",platform_support,data management
is there a way to feature alumni testimonials or student stories on our profile,college_b2b,factual,medium,"alumni testimonials, student stories, profile, platform",platform_support,profile features
how do we list dual degree programs or special admission tracks on our profile,college_b2b,advisory,medium,"dual degree, special tracks, profile, platform",platform_support,profile features
what is a verified profile badge and how does our school earn it,college_b2b,factual,medium,"verified badge, earn, platform",platform_support,platform features
how do we request a case study about how other colleges have used your platform,college_b2b,support_request,medium,"case study, colleges, platform",platform_support,partner resources
how does your platform handle schools that have recently changed their name or merged,college_b2b,factual,medium,"name change, merger, platform",platform_support,data management
what is the process to remove incorrect reviews or outdated content from our profile,college_b2b,support_request,medium,"remove, incorrect reviews, outdated content, platform",platform_support,platform support
how do we add or remove programs that are no longer offered at our institution,college_b2b,advisory,medium,"add/remove programs, no longer offered, platform",platform_support,data management
can we connect your platform to our financial aid net price calculator,college_b2b,technical,complex,"net price calculator, connect, platform",platform_support,integration
how do we submit updated common data set information to your platform,college_b2b,advisory,medium,"common data set, submit, update, platform",platform_support,data management
what is the lead quality like from your platform compared to other search services,college_b2b,advisory,complex,"lead quality, comparison, platform",platform_support,ROI
how do we share our institutional diversity data accurately on your platform,college_b2b,advisory,medium,"diversity data, share, platform",platform_support,profile features
can your platform help us target students who are likely to need financial aid,college_b2b,advisory,complex,"target, financial aid need, students, platform",platform_support,recruitment tools
how do we use your platform to engage students early in 9th or 10th grade,college_b2b,advisory,complex,"early engagement, 9th grade, 10th grade, platform",platform_support,recruitment strategy
does your platform have tools for tracking student interest through the funnel from awareness to enrollment,college_b2b,factual,complex,"funnel tracking, awareness to enrollment, platform",platform_support,analytics
how do we build a robust presence on your platform for a newer or less well known institution,college_b2b,advisory,complex,"new institution, presence, platform",platform_support,profile optimization
how does your platform support colleges that want to grow their online or hybrid programs,college_b2b,advisory,medium,"online programs, hybrid, growth, platform",platform_support,recruitment strategy
how do we get your platform to surface our school for students searching by specific career outcomes,college_b2b,advisory,complex,"career outcomes, search, surface, platform",platform_support,platform visibility
what is your platform's policy on user generated content about our institution,college_b2b,factual,medium,"user generated content, policy, platform",platform_support,platform policy
how do we access historical data about our school's performance on your platform year over year,college_b2b,factual,medium,"historical data, year over year, platform",platform_support,analytics
how do we create a recruiting campaign tied to a specific application deadline on your platform,college_b2b,advisory,medium,"recruiting campaign, deadline, platform",platform_support,recruitment tools
can we use your platform to promote our merit scholarship programs to students,college_b2b,advisory,medium,"merit scholarship, promote, platform",platform_support,recruitment tools
how to ensure our college profile appears in searches for specific geographic markets,college_b2b,advisory,medium,"geographic markets, search, profile, platform",platform_support,platform visibility
how do we add accreditation or recognition badges to our school profile,college_b2b,advisory,medium,"accreditation, badges, profile, platform",platform_support,profile features
what is your platform's reach in international student markets,college_b2b,factual,medium,"international students, reach, platform",platform_support,platform reach
how does your platform handle colleges with specialized missions like HBCUs or HSIs,college_b2b,factual,medium,"HBCUs, HSIs, specialized mission, platform",platform_support,platform features
can our admissions team use your platform to send targeted communications to specific student segments,college_b2b,factual,complex,"targeted communications, student segments, platform",platform_support,recruitment tools
how to use your platform analytics to decide which programs to promote more heavily,college_b2b,advisory,complex,"analytics, program promotion, platform",platform_support,recruitment strategy
how do we set up a drip communication sequence for students who engage with our profile,college_b2b,technical,complex,"drip communication, engage, profile, platform",platform_support,recruitment tools
how does your platform score or rank leads by likelihood to enroll,college_b2b,factual,complex,"lead scoring, enrollment likelihood, platform",platform_support,lead tracking
does your platform offer any predictive modeling for enrollment yield,college_b2b,factual,complex,"predictive modeling, yield, platform",platform_support,analytics
what is your platform's strategy for staying relevant as AI college search tools emerge,college_b2b,advisory,complex,"AI search tools, strategy, platform",platform_support,platform roadmap
how do we list housing options and guarantee policies accurately on your platform,college_b2b,advisory,medium,"housing options, guarantee, list, platform",platform_support,profile features
how does your platform display acceptance rate and enrollment statistics,college_b2b,factual,medium,"acceptance rate, enrollment statistics, platform",platform_support,profile features
can we add specific application tips or notes for students visiting our profile,college_b2b,factual,medium,"application tips, notes, profile, platform",platform_support,profile features
how do we communicate our test optional policy clearly on your platform,college_b2b,advisory,medium,"test optional, communicate, profile, platform",platform_support,profile features
how does your platform help students understand the value of smaller or lesser known schools,college_b2b,advisory,complex,"smaller schools, value, platform",platform_support,platform features
